idx,Date,symbol,5adjustedclose,pred_01,truth,X,X,X
5010,9/30/2021,ODFL,284.897,0.31%,22.17%,0.893935448,63.15,63.15
5188,6/15/2022,ODFL,241.983,0.26%,25.29%,0.619232852,61.193,61.193
5015,10/7/2021,ODFL,292.608,0.33%,19.84%,0.972033886,58.059,58.059
5021,10/15/2021,ODFL,301.365,0.39%,18.09%,1.178533941,54.503,54.503
5187,6/14/2022,ODFL,239.206,0.26%,22.42%,0.612126527,53.631,53.631
5004,9/22/2021,ODFL,295.607,0.20%,17.39%,0.602471276,51.404,51.404
5006,9/24/2021,ODFL,301.823,0.22%,15.14%,0.6743915,45.686,45.686
4961,7/22/2021,ODFL,254.197,0.29%,17.53%,0.737572855,44.558,44.558
5027,10/25/2021,ODFL,323.471,0.31%,12.17%,1.015027802,39.355,39.355
5201,7/6/2022,ODFL,263.899,0.11%,14.77%,0.284485708,38.987,38.987
4959,7/20/2021,ODFL,251.907,0.32%,14.18%,0.797401104,35.72,35.72
4880,3/26/2021,ODFL,234.52,0.33%,14.58%,0.762391875,34.2,34.2
4999,9/15/2021,ODFL,289.679,0.24%,11.39%,0.704905748,32.985,32.985
4853,2/17/2021,ODFL,206.719,0.34%,15.69%,0.695290095,32.436,32.436
4844,2/3/2021,ODFL,196.541,0.34%,16.46%,0.661056848,32.358,32.358
4634,4/3/2020,ODFL,121.475,0.20%,26.07%,0.238552071,31.671,31.671
5208,7/15/2022,ODFL,255.029,0.28%,11.88%,0.702013304,30.306,30.306
521,4/2/2020,BTAI,18.75,0.14%,151.52%,0.026281768,28.41,28.41
4626,3/24/2020,ODFL,124.189,0.28%,21.59%,0.348666492,26.815,26.815
4946,6/30/2021,ODFL,252.664,0.22%,9.95%,0.549977291,25.137,25.137
4573,1/7/2020,ODFL,124.643,0.21%,19.57%,0.258385861,24.39,24.39
4638,4/9/2020,ODFL,134.009,0.18%,17.49%,0.243091857,23.44,23.44
4851,2/12/2021,ODFL,210.913,0.33%,11.00%,0.694236886,23.199,23.199
4693,6/29/2020,ODFL,163.427,0.28%,14.14%,0.453933528,23.104,23.104
4507,10/2/2019,ODFL,106.696,0.20%,20.28%,0.210776091,21.636,21.636
5030,10/28/2021,ODFL,333.752,0.21%,6.41%,0.714592068,21.389,21.389
4970,8/4/2021,ODFL,269.15,0.34%,7.89%,0.915117536,21.246,21.246
4678,6/8/2020,ODFL,165.611,0.23%,12.33%,0.383039297,20.414,20.414
4567,12/27/2019,ODFL,124.742,0.29%,16.15%,0.357675306,20.144,20.144
4510,10/7/2019,ODFL,108.576,0.20%,17.31%,0.217680331,18.793,18.793
531,4/17/2020,BTAI,29.37,0.38%,61.08%,0.112268948,17.94,17.94
5095,2/1/2022,ODFL,305.203,0.15%,5.72%,0.470329573,17.466,17.466
4433,6/18/2019,ODFL,92.7978,0.10%,18.57%,0.093389423,17.2312,17.2312
3471,6/23/2021,CSR,73.4925,0.37%,23.44%,0.268467588,17.2264,17.2264
9617,1/6/2021,VRNT,33.729,0.22%,49.54%,0.073356774,16.711,16.711
547,5/11/2020,BTAI,43.01,0.18%,36.50%,0.079239628,15.7,15.7
3475,6/29/2021,CSR,74.5483,0.27%,20.94%,0.204016243,15.614,15.614
4890,4/12/2021,ODFL,247.721,0.22%,6.29%,0.556226119,15.588,15.588
3993,9/15/2017,ODFL,65.737,0.33%,23.43%,0.21447188,15.404,15.404
4430,6/13/2019,ODFL,93.2327,0.17%,16.50%,0.161863826,15.3863,15.3863
4817,12/23/2020,ODFL,195.627,0.24%,7.83%,0.478993883,15.326,15.326
3464,6/14/2021,CSR,71.8947,0.32%,21.22%,0.232390818,15.2542,15.2542
3473,6/25/2021,CSR,75.8133,0.37%,19.88%,0.276945454,15.0688,15.0688
545,5/7/2020,BTAI,38.07,0.18%,38.30%,0.067513315,14.58,14.58
4759,10/1/2020,ODFL,181.524,0.21%,7.93%,0.376274764,14.401,14.401
3479,7/6/2021,CSR,77.6193,0.19%,18.46%,0.145133762,14.328,14.328
4515,10/14/2019,ODFL,112.956,0.22%,12.01%,0.248696445,13.569,13.569
4317,12/31/2018,ODFL,81.1751,0.18%,16.61%,0.148032268,13.4821,13.4821
4050,12/6/2017,ODFL,84.3194,0.27%,15.95%,0.225263139,13.4489,13.4489
4425,6/6/2019,ODFL,89.2066,0.16%,14.64%,0.141205199,13.0604,13.0604
3100,1/2/2020,CSR,63.6012,0.21%,19.99%,0.135385299,12.7166,12.7166
4329,1/17/2019,ODFL,85.6056,0.09%,14.13%,0.080905542,12.0951,12.0951
4424,6/5/2019,ODFL,89.4175,0.16%,13.27%,0.141539032,11.8675,11.8675
4447,7/9/2019,ODFL,96.4219,0.12%,12.23%,0.117269183,11.7881,11.7881
4052,12/8/2017,ODFL,85.5718,0.26%,13.64%,0.221367384,11.6719,11.6719
5087,1/20/2022,ODFL,306,0.17%,3.79%,0.526348091,11.59,11.59
4443,7/2/2019,ODFL,97.8979,0.13%,11.83%,0.130582445,11.5771,11.5771
3162,4/1/2020,CSR,45.0143,0.29%,24.35%,0.131556367,10.9591,10.9591
4215,8/3/2018,ODFL,95.7354,0.26%,11.34%,0.24951951,10.8536,10.8536
446,12/13/2019,BTAI,6.79,0.28%,157.00%,0.019009048,10.66,10.66
429,11/19/2019,BTAI,6.44,0.20%,159.47%,0.012804941,10.27,10.27
4034,11/13/2017,ODFL,77.4718,0.39%,13.09%,0.299659706,10.1393,10.1393
3978,8/24/2017,ODFL,61.2598,0.33%,16.35%,0.19986468,10.0137,10.0137
4496,9/17/2019,ODFL,114.777,0.20%,8.72%,0.227520748,10.007,10.007
3974,8/18/2017,ODFL,62.0452,0.28%,15.81%,0.17234943,9.8115,9.8115
4041,11/22/2017,ODFL,80.7609,0.30%,12.01%,0.241658822,9.7026,9.7026
4487,9/4/2019,ODFL,106.406,0.23%,8.83%,0.244942675,9.4,9.4
648,10/2/2020,BTAI,45,0.21%,20.62%,0.093265718,9.28,9.28
2989,7/25/2019,CSR,54.4162,0.19%,16.73%,0.10108867,9.1047,9.1047
3999,9/25/2017,ODFL,69.9697,0.35%,12.97%,0.242418513,9.0746,9.0746
4033,11/10/2017,ODFL,77.9042,0.38%,11.61%,0.295326486,9.0446,9.0446
4032,11/9/2017,ODFL,78.0418,0.34%,11.48%,0.266830416,8.9595,8.9595
450,12/19/2019,BTAI,8.41,0.20%,106.30%,0.01672198,8.94,8.94
4040,11/21/2017,ODFL,80.7347,0.30%,10.95%,0.241580424,8.837,8.837
2990,7/26/2019,CSR,54.9112,0.19%,16.07%,0.102008229,8.8218,8.8218
4046,11/30/2017,ODFL,84.6791,0.19%,10.10%,0.161265859,8.5516,8.5516
3637,2/17/2022,CSR,90.9799,0.24%,9.36%,0.222467945,8.516,8.516
3721,6/21/2022,CSR,76.2149,0.21%,11.16%,0.158178301,8.5074,8.5074
2985,7/19/2019,CSR,52.772,0.22%,16.00%,0.117706774,8.4418,8.4418
6208,4/30/2021,PBH,43.56,0.12%,19.26%,0.053245183,8.39,8.39
4361,3/6/2019,ODFL,95.0439,0.16%,8.77%,0.152394397,8.3321,8.3321
6122,12/24/2020,PBH,34.9,0.33%,23.81%,0.115986503,8.31,8.31
3096,12/26/2019,CSR,64.6443,0.23%,12.83%,0.151871866,8.2938,8.2938
623,8/27/2020,BTAI,39.86,0.25%,20.47%,0.10064379,8.16,8.16
2979,7/11/2019,CSR,53.1963,0.21%,15.30%,0.109379934,8.1412,8.1412
6311,9/27/2021,PBH,54.91,0.24%,14.51%,0.129292387,7.97,7.97
4466,8/5/2019,ODFL,106.813,0.13%,7.46%,0.135322308,7.964,7.964
5456,5/4/2018,PBH,28.86,0.23%,26.72%,0.064949424,7.71,7.71
4331,1/22/2019,ODFL,87.3607,0.09%,8.79%,0.078373285,7.6832,7.6832
4220,8/10/2018,ODFL,96.2872,0.30%,7.97%,0.287700299,7.6788,7.6788
6207,4/29/2021,PBH,44.09,0.12%,17.37%,0.053893024,7.66,7.66
5455,5/3/2018,PBH,29.38,0.23%,25.22%,0.066119684,7.41,7.41
695,12/9/2020,BTAI,42.46,0.23%,17.45%,0.099772296,7.41,7.41
6305,9/17/2021,PBH,52.9,0.30%,13.40%,0.157332641,7.09,7.09
2975,7/5/2019,CSR,53.5057,0.26%,13.23%,0.137153023,7.0805,7.0805
6310,9/24/2021,PBH,55.86,0.19%,12.64%,0.106215287,7.06,7.06
9991,7/1/2022,VRNT,42.3,0.27%,16.52%,0.115967007,6.99,6.99
6255,7/8/2021,PBH,51,0.39%,13.69%,0.197113378,6.98,6.98
3988,9/8/2017,ODFL,66.7854,0.28%,10.37%,0.185085164,6.9255,6.9255
4002,9/28/2017,ODFL,71.2539,0.35%,9.53%,0.24686778,6.7879,6.7879
3440,5/10/2021,CSR,67.3959,0.20%,10.01%,0.137353626,6.7434,6.7434
3571,11/12/2021,CSR,99.181,0.12%,6.73%,0.121632048,6.671,6.671
4137,4/13/2018,ODFL,94.5456,0.29%,7.04%,0.277713386,6.6554,6.6554
6474,5/19/2022,PBH,53.26,0.20%,12.24%,0.109117464,6.52,6.52
3222,6/26/2020,CSR,60.3478,0.21%,10.78%,0.128365045,6.5028,6.5028
863,8/11/2021,BTAI,25.53,0.20%,25.46%,0.05080227,6.5,6.5
4815,12/21/2020,ODFL,196.611,0.23%,3.31%,0.455148586,6.5,6.5
9913,3/10/2022,VRNT,49.31,0.20%,13.06%,0.099008198,6.44,6.44
4834,1/20/2021,ODFL,207.683,0.17%,2.99%,0.352980166,6.215,6.215
4330,1/18/2019,ODFL,89.8126,0.09%,6.89%,0.081253675,6.1921,6.1921
9165,3/22/2019,VRNT,25.9552,0.42%,22.51%,0.108674552,5.8431,5.8431
4765,10/9/2020,ODFL,198.398,0.19%,2.93%,0.375663637,5.82,5.82
4139,4/17/2018,ODFL,98.1686,0.29%,5.92%,0.2883554,5.8084,5.8084
9912,3/9/2022,VRNT,49.46,0.23%,11.73%,0.111600288,5.8,5.8
6300,9/10/2021,PBH,53.5,0.38%,10.69%,0.202419358,5.72,5.72
4031,11/8/2017,ODFL,79.2474,0.34%,7.21%,0.270952448,5.7146,5.7146
4491,9/10/2019,ODFL,113.722,0.23%,5.01%,0.257825492,5.699,5.699
872,8/24/2021,BTAI,25.36,0.19%,22.40%,0.047502404,5.68,5.68
6139,1/21/2021,PBH,37.95,0.23%,14.70%,0.08716715,5.58,5.58
6247,6/25/2021,PBH,52.84,0.06%,10.52%,0.03174592,5.56,5.56
203,12/27/2018,BTAI,4.36,0.29%,127.06%,0.012683427,5.54,5.54
6194,4/12/2021,PBH,44.3,0.16%,12.42%,0.070231776,5.5,5.5
3292,10/6/2020,CSR,63.9053,0.29%,8.56%,0.184065835,5.473,5.473
3158,3/26/2020,CSR,51.4793,0.11%,10.56%,0.056885481,5.4347,5.4347
3628,2/4/2022,CSR,90.1042,0.16%,6.03%,0.139793044,5.4296,5.4296
8296,11/23/2020,SLN,16.7,0.19%,32.04%,0.030947553,5.35,5.35
8292,11/17/2020,SLN,16.7,0.31%,31.74%,0.051216261,5.3,5.3
5868,12/23/2019,PBH,39.74,0.29%,13.21%,0.115430755,5.25,5.25
4746,9/14/2020,ODFL,191.833,0.22%,2.72%,0.414910915,5.224,5.224
10002,7/19/2022,VRNT,43.76,0.20%,11.79%,0.086647119,5.16,5.16
9909,3/4/2022,VRNT,48.95,0.20%,10.46%,0.098285364,5.12,5.12
9833,11/12/2021,VRNT,47.43,0.20%,10.52%,0.093638796,4.99,4.99
4745,9/11/2020,ODFL,194.306,0.19%,2.55%,0.377349733,4.946,4.946
864,8/12/2021,BTAI,25.75,0.20%,19.15%,0.051240049,4.93,4.93
3967,8/9/2017,ODFL,63.5311,0.28%,7.66%,0.179734298,4.8661,4.8661
3008,8/21/2019,CSR,61.1165,0.18%,7.74%,0.110470592,4.7329,4.7329
6317,10/5/2021,PBH,56.62,0.25%,8.32%,0.142438538,4.71,4.71
2642,3/8/2018,CSR,39.3854,0.19%,11.89%,0.076078863,4.6836,4.6836
6198,4/16/2021,PBH,45.22,0.16%,10.28%,0.070372074,4.65,4.65
9340,11/29/2019,VRNT,24.7631,0.33%,18.68%,0.081756127,4.6256,4.6256
3106,1/10/2020,CSR,62.8982,0.19%,7.34%,0.121886541,4.6144,4.6144
9849,12/7/2021,VRNT,48.61,0.12%,9.36%,0.05998508,4.55,4.55
9147,2/26/2019,VRNT,27.0912,0.43%,16.66%,0.115446629,4.5135,4.5135
5787,8/28/2019,PBH,31.31,0.35%,14.37%,0.108617609,4.5,4.5
8328,1/11/2021,SLN,21.9,0.28%,20.55%,0.062020248,4.5,4.5
4158,5/14/2018,ODFL,96.0093,0.26%,4.61%,0.246991355,4.4297,4.4297
3001,8/12/2019,CSR,59.7464,0.22%,7.41%,0.134378161,4.4248,4.4248
6138,1/20/2021,PBH,38.1,0.23%,11.42%,0.0875117,4.35,4.35
8306,12/8/2020,SLN,19.8621,0.32%,21.79%,0.063143729,4.3279,4.3279
6245,6/23/2021,PBH,52.19,0.11%,8.20%,0.059914814,4.28,4.28
2634,2/26/2018,CSR,40.5462,0.29%,10.56%,0.117346959,4.2797,4.2797
6137,1/19/2021,PBH,38.05,0.23%,11.20%,0.08739684,4.26,4.26
9160,3/15/2019,VRNT,26.7957,0.38%,15.61%,0.101213109,4.1824,4.1824
4107,3/1/2018,ODFL,90.3783,0.26%,4.61%,0.233988171,4.1673,4.1673
6354,11/26/2021,PBH,56.41,0.35%,7.32%,0.196153957,4.13,4.13
1071,6/8/2022,BTAI,11.72,0.21%,35.24%,0.024422682,4.13,4.13
6130,1/7/2021,PBH,37.47,0.23%,10.92%,0.086064641,4.09,4.09
5831,10/30/2019,PBH,34.9,0.39%,11.72%,0.134582137,4.09,4.09
2675,4/25/2018,CSR,44.069,0.21%,9.16%,0.092009907,4.0368,4.0368
9315,10/24/2019,VRNT,22.3179,0.22%,18.03%,0.04851724,4.0244,4.0244
5830,10/29/2019,PBH,34.87,0.33%,11.53%,0.116751235,4.02,4.02
4482,8/27/2019,ODFL,105.107,0.22%,3.80%,0.233826603,3.99,3.99
3630,2/8/2022,CSR,88.4013,0.19%,4.48%,0.171566874,3.9603,3.9603
3578,11/23/2021,CSR,98.1949,0.19%,4.02%,0.182908308,3.9461,3.9461
2691,5/17/2018,CSR,43.1439,0.22%,9.13%,0.093125849,3.9402,3.9402
4112,3/8/2018,ODFL,93.5349,0.30%,4.21%,0.284318316,3.938,3.938
3285,9/25/2020,CSR,58.9533,0.34%,6.64%,0.200295204,3.917,3.917
6143,1/27/2021,PBH,41.97,0.33%,9.27%,0.137415391,3.89,3.89
1078,6/17/2022,BTAI,10.33,0.16%,37.46%,0.016871574,3.87,3.87
8391,4/13/2021,SLN,23.13,0.26%,16.73%,0.06048952,3.87,3.87
6218,5/14/2021,PBH,48.5,0.16%,7.86%,0.075393735,3.81,3.81
6437,3/28/2022,PBH,53.81,0.24%,6.99%,0.129394405,3.76,3.76
8332,1/15/2021,SLN,22,0.33%,17.05%,0.073073739,3.75,3.75
4418,5/28/2019,ODFL,90.2134,0.21%,4.14%,0.191115446,3.7309,3.7309
9414,3/18/2020,VRNT,18.0744,0.13%,20.46%,0.023897838,3.6984,3.6984
3294,10/8/2020,CSR,64.2503,0.28%,5.75%,0.179929688,3.6922,3.6922
2682,5/4/2018,CSR,45.6669,0.32%,7.95%,0.144362739,3.631,3.631
5336,11/9/2017,PBH,40.99,0.16%,8.69%,0.063786437,3.56,3.56
5804,9/23/2019,PBH,34.75,0.35%,10.22%,0.12035316,3.55,3.55
9326,11/8/2019,VRNT,24.2537,0.28%,14.51%,0.067551235,3.5201,3.5201
9330,11/14/2019,VRNT,24.3454,0.27%,14.46%,0.066526673,3.5201,3.5201
9527,8/27/2020,VRNT,23.6016,0.31%,14.85%,0.073919253,3.5049,3.5049
5463,5/15/2018,PBH,34.59,0.19%,10.12%,0.064884147,3.5,3.5
5832,10/31/2019,PBH,35.46,0.39%,9.53%,0.139410706,3.38,3.38
3304,10/22/2020,CSR,64.3808,0.24%,5.24%,0.154149718,3.3752,3.3752
5465,5/17/2018,PBH,35.01,0.19%,9.63%,0.066813091,3.37,3.37
791,4/29/2021,BTAI,34.5,0.22%,9.74%,0.074501015,3.36,3.36
9569,10/27/2020,VRNT,25.3948,0.26%,13.22%,0.06632106,3.3571,3.3571
9829,11/8/2021,VRNT,47.48,0.11%,6.95%,0.05057609,3.3,3.3
9767,8/11/2021,VRNT,42.32,0.21%,7.75%,0.089644636,3.28,3.28
9830,11/9/2021,VRNT,47.24,0.12%,6.90%,0.056864848,3.26,3.26
35,4/27/2018,BTAI,7.5,0.35%,42.93%,0.026027531,3.22,3.22
5464,5/16/2018,PBH,35.19,0.12%,9.15%,0.043612023,3.22,3.22
5820,10/15/2019,PBH,34.42,0.39%,9.21%,0.132691375,3.17,3.17
4468,8/7/2019,ODFL,109.726,0.22%,2.88%,0.245019968,3.158,3.158
2964,6/19/2019,CSR,53.7797,0.15%,5.82%,0.080579281,3.1292,3.1292
8281,11/2/2020,SLN,15,0.15%,20.67%,0.022988133,3.1,3.1
5734,6/13/2019,PBH,30.41,0.28%,10.19%,0.085016081,3.1,3.1
5443,4/17/2018,PBH,31.82,0.29%,9.71%,0.09149771,3.09,3.09
9768,8/12/2021,VRNT,42.74,0.21%,7.21%,0.088124794,3.08,3.08
893,9/23/2021,BTAI,32.03,0.26%,9.55%,0.083463678,3.06,3.06
9553,10/5/2020,VRNT,25.2725,0.41%,12.09%,0.103011377,3.0566,3.0566
2965,6/20/2019,CSR,53.8062,0.19%,5.62%,0.099955476,3.0232,3.0232
3302,10/20/2020,CSR,63.9239,0.21%,4.73%,0.136528646,3.0209,3.0209
9348,12/11/2019,VRNT,26.4289,0.29%,11.22%,0.07641285,2.9649,2.9649
2696,5/24/2018,CSR,44.4895,0.28%,6.60%,0.126657536,2.9352,2.9352
9525,8/25/2020,VRNT,23.3316,0.25%,12.58%,0.057794254,2.9343,2.9343
9980,6/15/2022,VRNT,42.74,0.26%,6.86%,0.109432915,2.93,2.93
3424,4/16/2021,CSR,64.8279,0.19%,4.45%,0.124931013,2.8819,2.8819
9822,10/28/2021,VRNT,46.53,0.19%,6.17%,0.088257476,2.87,2.87
991,2/11/2022,BTAI,17.72,0.30%,16.20%,0.052685007,2.87,2.87
9346,12/9/2019,VRNT,26.8569,0.29%,10.68%,0.07765031,2.868,2.868
6233,6/7/2021,PBH,49.9,0.16%,5.61%,0.079724501,2.8,2.8
6268,7/27/2021,PBH,52.67,0.26%,5.32%,0.138312031,2.8,2.8
4229,8/23/2018,ODFL,97.0492,0.30%,2.88%,0.289977109,2.7946,2.7946
2857,1/15/2019,CSR,49.3497,0.39%,5.63%,0.191763064,2.78,2.78
9820,10/26/2021,VRNT,46.36,0.19%,5.97%,0.087935022,2.77,2.77
6482,6/1/2022,PBH,55.76,0.23%,4.91%,0.128015035,2.74,2.74
5996,6/26/2020,PBH,36.88,0.20%,7.32%,0.073138627,2.7,2.7
9552,10/2/2020,VRNT,24.9975,0.31%,10.80%,0.077488425,2.6999,2.6999
2824,11/26/2018,CSR,45.4343,0.36%,5.92%,0.16261284,2.6894,2.6894
8257,9/29/2020,SLN,17.3061,0.24%,15.51%,0.041478383,2.6839,2.6839
8258,9/30/2020,SLN,17.3061,0.23%,15.51%,0.040310202,2.6839,2.6839
4359,3/4/2019,ODFL,97.7007,0.18%,2.70%,0.171486223,2.6413,2.6413
8034,11/11/2021,PTNR,5.13,0.23%,50.68%,0.011988852,2.6,2.6
5935,3/31/2020,PBH,36.68,0.21%,6.95%,0.076161021,2.55,2.55
9787,9/9/2021,VRNT,44.1,0.25%,5.76%,0.108813465,2.54,2.54
9303,10/8/2019,VRNT,22.0122,0.20%,11.48%,0.044724073,2.5268,2.5268
5785,8/26/2019,PBH,32.07,0.39%,7.83%,0.12598999,2.51,2.51
8270,10/16/2020,SLN,15.5,0.31%,16.13%,0.04865007,2.5,2.5
8020,10/22/2021,PTNR,4.35,0.27%,57.24%,0.011879373,2.49,2.49
6088,11/5/2020,PBH,33.68,0.20%,7.30%,0.066581958,2.46,2.46
8960,5/29/2018,VRNT,21.3958,0.43%,11.31%,0.092732983,2.4198,2.4198
4366,3/13/2019,ODFL,97.7948,0.21%,2.46%,0.205940788,2.4022,2.4022
3527,9/13/2021,CSR,97.0817,0.26%,2.45%,0.250843347,2.3796,2.3796
8767,8/21/2017,VRNT,19.4345,0.17%,12.06%,0.033888499,2.3434,2.3434
985,2/3/2022,BTAI,15.32,0.31%,15.27%,0.047212548,2.34,2.34
5783,8/22/2019,PBH,32.97,0.39%,6.76%,0.129525724,2.23,2.23
9515,8/11/2020,VRNT,21.9969,0.26%,10.05%,0.056320636,2.2109,2.2109
242,2/25/2019,BTAI,8.25,0.28%,26.67%,0.023163118,2.2,2.2
